principal component 1;principal component 2;age;Risk;model
-1.376608014;0.316180394;1;low;4
-0.64125993;-0.015602191;1;low;4
-0.93727225;-0.287070503;1;low;4
-1.263687134;0.089921451;1;low;4
-0.746623778;-0.259319753;1;low;4
-1.195143539;0.041872574;1;low;4
-1.226537735;-0.620618244;1;low;4
-0.31826812;0.61529817;1;low;4
-0.017054837;0.427180494;1;low;4
1.496605434;0.816166644;1;low;4
0.724103446;0.712566979;1;low;4
1.18929039;0.521873885;1;low;4
0.120638096;0.81267637;1;low;4
-0.51803888;0.228870727;1;low;4
-0.857791716;0.837948405;1;low;4
-1.005887371;-0.269898968;1;low;4
-0.103442771;0.153512437;1;low;4
-1.522939874;-0.391174962;1;low;4
-1.397500184;-0.008265753;1;low;4
-0.671773039;-0.056051844;1;low;4
-0.949213196;0.143397115;1;low;4
-1.291890448;0.001654444;1;low;4
-1.256065608;0.299075727;1;low;4
0.97178295;2.506999283;1;low;4
2.39002548;4.019723503;1;low;4
1.474017379;2.987291057;1;low;4
1.366652002;2.036452648;1;low;4
0.998635401;2.640083308;1;low;4
0.963839488;2.099195447;1;low;4
0.729885994;-1.206681079;1;low;4
3.075707293;2.852959907;1;low;4
3.209230149;3.47472346;1;low;4
1.52833496;2.338998886;1;low;4
1.167158759;2.511966171;1;low;4
1.182112193;3.130779227;1;low;4
-0.165841351;2.328742518;1;low;4
-0.863039995;-0.118611762;1;low;4
-1.102877967;0.746942417;1;low;4
-1.598191851;0.529406258;1;low;4
-1.081804131;-0.576833534;1;low;4
-0.397106387;-0.450614895;1;low;4
-0.700427643;0.254473455;1;low;4
-1.661486712;-0.146540683;1;low;4
-1.184106794;0.184952396;1;low;4
-1.051726487;0.084985117;1;low;4
-0.480959706;0.518979619;1;low;4
0.545385447;0.856458082;1;low;4
0.891244718;0.914151201;1;low;4
0.845183416;1.490633949;1;low;4
-0.223084367;1.053309501;1;low;4
0.004039173;0.411922979;1;low;4
-0.137267519;0.157233154;1;low;4
-1.806993594;-0.392553875;1;low;4
-1.228417835;0.642687071;1;low;4
-0.758445255;1.138242286;1;low;4
-0.49771718;0.18501199;1;low;4
-0.899995081;0.793191255;1;low;4
-0.434457265;0.552903333;1;low;4
-1.092632613;0.324572546;1;low;4
-0.560813263;0.638048807;1;low;4
-0.617980882;0.299263845;1;low;4
1.181166278;3.869168363;1;low;4
2.906199502;5.092310485;1;low;4
2.295569044;4.022386902;1;low;4
1.513145238;3.586290119;1;low;4
1.902235666;3.450804833;1;low;4
1.306666498;2.545024338;1;low;4
-0.446323145;0.525549593;1;low;4
4.18009998;-3.437454127;1;low;4
4.847988706;-4.895554668;1;low;4
2.720475611;-3.617190209;1;low;4
2.377817347;-3.133527296;1;low;4
2.830824932;-2.894681234;1;low;4
1.967687694;-1.626496888;1;low;4
-0.22363959;-0.440955357;1;low;4
0.045129492;-0.427285712;1;low;4
-0.456446437;-0.111618839;1;low;4
-0.357506326;-0.174122522;1;low;4
-0.703915889;-0.900929959;1;low;4
-0.412268649;-0.358513442;1;low;4
-1.304996766;-0.546844072;1;low;4
-1.138547893;0.207638771;1;low;4
-0.755485408;-0.594601411;1;low;4
-0.695307227;-0.112327844;1;low;4
-0.524718504;0.016433346;1;low;4
0.824317915;0.076720675;1;low;4
1.049717679;1.066878088;1;low;4
1.373112364;0.414944194;1;low;4
0.123500142;0.466287638;1;low;4
-0.094041151;0.426171093;1;low;4
-0.410783192;-0.263834451;1;low;4
-1.192175257;-0.379725618;1;low;4
-2.135475591;-0.64640406;1;low;4
-1.748924626;0.607147073;1;low;4
-1.153747149;-0.761827412;1;low;4
-0.979301579;-0.05912292;1;low;4
4.561849494;-3.780597352;1;low;4
5.03321613;-4.326885742;1;low;4
2.930836981;-2.996550837;1;low;4
3.935872594;-3.139667644;1;low;4
3.295047388;-2.772325296;1;low;4
1.443446629;-1.969516768;1;low;4
-0.504119097;-0.016043345;1;low;4
0.005052626;-0.278909622;1;low;4
-0.968305342;0.357874293;1;low;4
-0.368203606;0.180828617;1;low;4
-0.890047103;0.872399717;1;low;4
-0.780313741;0.421892536;1;low;4
-0.95810587;0.389645568;1;low;4
-0.810009855;0.836069705;1;low;4
1.425023596;-0.998819181;1;low;4
3.782304042;-3.493136394;1;low;4
4.481410732;-4.065599595;1;low;4
3.066721991;-2.538529977;1;low;4
3.234720248;-2.164205937;1;low;4
2.226879267;-2.578339043;1;low;4
1.175756631;-1.754817643;1;low;4
0.448069983;0.167450578;1;low;4
-0.63901199;-0.425524705;1;low;4
0.211160133;0.246804915;1;low;4
-0.136588389;-0.186998021;1;low;4
-0.206759744;-0.374774468;1;low;4
-0.561225839;-0.289337516;1;low;4
-0.434162857;-0.858411537;1;low;4
-0.6410927;-0.7237887;1;low;4
-0.791003197;0.099405306;1;low;4
-0.516853758;-0.171495237;1;high;4
-1.268181125;-0.520491797;1;high;4
2.903482471;4.500576682;1;high;4
5.629898443;6.778151891;1;high;4
4.589083624;4.801514342;1;high;4
0.697498745;2.465213835;20;low;3
2.289545976;2.125858791;20;low;3
1.257905866;2.047114956;20;low;3
0.371826786;-0.374361866;20;low;3
-0.329208015;0.440163787;20;low;3
-0.45174212;0.614720257;20;low;3
-0.884552208;0.777833927;20;low;3
-0.503420312;1.079573493;20;low;3
-0.861972992;-0.227423327;20;low;3
-1.156686426;0.045066158;20;low;3
-0.825173766;-0.063999099;20;low;3
-1.143961906;-0.399397786;20;low;3
-1.454405502;-0.263833422;20;low;3
-1.661029337;-0.679078472;20;low;3
-1.683985834;-0.220527116;20;low;3
-1.370858571;-0.134145159;20;low;3
-0.909989706;-0.768432422;20;low;3
-1.249263761;-0.365650688;20;low;3
-1.237635722;0.075836823;20;low;3
-0.926835204;-0.211663488;20;low;3
-1.251025316;-0.566839925;20;low;3
-1.062590372;0.187506085;20;low;3
-1.080618506;0.725415441;20;low;3
-0.615751132;0.627127151;20;low;3
-1.036553325;0.071115472;20;low;3
-0.527775905;0.021984869;20;low;3
-0.354369452;0.052730633;20;low;3
-0.412729375;-0.649550346;20;low;3
-1.212068167;0.071339434;20;low;3
-0.456586474;0.774598137;20;low;3
-0.746948115;-0.417681792;20;low;3
-0.561317507;0.405887329;20;low;3
-0.376782639;-0.025394206;20;low;3
-0.601418736;-0.500304956;20;low;3
0.020085636;-1.686965834;20;low;3
-0.63061011;-1.500514055;20;low;3
-1.181601817;-1.221313193;20;low;3
-1.013350768;-0.928002855;20;low;3
-0.98702385;-0.620535884;20;low;3
-0.680755757;-0.310836036;20;low;3
-0.173858244;0.183589897;20;low;3
-0.570320568;-0.099130386;20;low;3
-0.639883895;0.0916308;20;low;3
-0.25491072;-0.745906797;20;low;3
-0.703577279;-0.43241849;20;low;3
-0.765539127;-0.78876324;20;low;3
-0.129028421;0.25711734;20;low;3
-0.632049447;-0.64909806;20;low;3
-0.345591921;-0.385951058;20;low;3
-0.535601361;-0.273602378;20;low;3
-0.524590296;0.141888129;20;low;3
-0.524639962;0.425521983;20;low;3
-0.317381761;0.561285204;20;low;3
-0.113822847;-0.000689579;20;low;3
-0.302511029;0.329731437;20;low;3
-0.452161738;0.479872031;20;low;3
-0.418652958;0.25150368;20;low;3
-0.423356955;-1.128941648;20;low;3
-0.529958822;0.169258524;20;low;3
-0.492816968;0.178434723;20;low;3
1.758932207;2.987163685;20;low;3
2.384956525;4.433659016;20;low;3
2.11961947;4.348655311;20;low;3
1.269038521;2.948050556;20;low;3
1.754710776;3.514112549;20;low;3
1.025846423;3.706225527;20;low;3
-0.042200176;1.643687298;20;low;3
-0.079814358;-0.5603966;20;low;3
0.150970176;-0.502957552;20;low;3
-0.571112975;-0.05192543;20;low;3
-0.943004281;-1.195177449;20;low;3
-1.417006567;-0.946065896;20;low;3
-1.15251417;-0.285429875;20;low;3
-1.164496422;-0.060875974;20;low;3
-1.323864671;0.06130627;20;low;3
-0.562025106;-0.219853579;20;low;3
-0.423452102;0.134795854;20;low;3
-0.676669016;-0.756308739;20;low;3
-0.444564287;-0.375510839;20;low;3
-0.815395538;0.375174091;20;low;3
-0.71376057;0.169949664;20;low;3
-1.751465837;-0.532355548;20;low;3
-1.770144468;0.094217633;20;low;3
-0.94808238;0.001591898;20;low;3
-1.188455523;-0.471376545;20;low;3
-1.356814622;-0.798292739;20;low;3
-0.961629682;-0.218718269;20;low;3
-1.20685936;0.028344647;20;low;3
-1.431764228;0.33879449;20;low;3
-1.848775997;0.115560746;20;low;3
-0.574449477;-0.409946183;20;low;3
-1.384589177;0.142576851;20;low;3
-1.285973456;0.091108396;20;low;3
-1.219360236;-0.04760418;20;low;3
-1.297140419;-0.426633449;20;low;3
-1.035464508;0.302907629;20;low;3
-1.146370542;0.310627672;20;low;3
-0.983852807;-0.363315848;20;low;3
-1.153813986;0.232747733;20;low;3
-0.982131782;-0.026091165;20;low;3
-0.325418774;0.173244614;20;low;3
-0.349746659;0.142340522;20;low;3
0.988836631;2.452515309;20;low;3
1.930456002;4.667876191;20;low;3
2.645043912;3.58111726;20;low;3
1.690556268;2.120483439;20;low;3
2.802840426;3.754206237;20;low;3
3.958186791;5.281884604;20;low;3
2.375624629;3.433552635;20;low;3
0.852797167;3.215747896;20;low;3
0.498005129;2.80236045;20;low;3
0.516695659;2.17681702;20;low;3
-0.267765577;-0.543662302;20;low;3
-0.449394596;-1.906980022;20;low;3
-0.374162053;-2.373605022;20;low;3
-0.07742312;-1.376458096;20;low;3
-0.677605065;-1.588737967;20;low;3
-0.9825424;-1.628888428;20;low;3
-0.99187655;-0.614369898;20;low;3
-0.343740416;-0.095933939;20;low;3
-0.808895171;-0.404331876;20;low;3
-0.827626333;-0.136083207;20;low;3
0.721025471;0.890219963;20;low;3
0.294284751;0.705669707;20;low;3
0.049868855;-0.085670146;20;low;3
-0.457147123;0.370681453;20;low;3
-0.87008268;0.353892182;20;low;3
-0.368546354;0.214893657;20;low;3
-1.106048576;0.527443837;20;low;3
0.121752136;1.491670813;20;low;3
0.582784171;0.593735427;20;high;3
0.358225151;0.482303622;20;high;3
2.00115758;2.627513531;20;high;3
3.47014921;3.550155966;20;high;3
2.784957452;2.933549752;20;high;3
1.553635449;1.871903968;11;low;1
1.20615154;0.836556378;11;low;1
0.289074978;0.113981333;11;low;1
-0.670900773;-0.005575328;11;low;1
-0.707706813;-0.231429465;11;low;1
-1.08687357;-0.479088967;11;low;1
-0.960803538;-0.214825675;11;low;1
-1.479934046;-0.176334278;11;low;1
-1.351850117;-0.361775681;11;low;1
-1.032043451;0.222182788;11;low;1
-0.646868434;-1.529908817;11;low;1
0.105845952;-1.758293196;11;low;1
-0.285201029;-1.240567495;11;low;1
-1.069267034;-0.902782628;11;low;1
-0.97223683;-0.858111006;11;low;1
-1.131883741;-0.989676478;11;low;1
0.090166194;0.506427486;11;low;1
-0.000200828;0.271131181;11;low;1
-0.229651207;-0.320963246;11;low;1
3.696205756;-3.253469281;11;low;1
5.050248262;-3.793201386;11;low;1
3.623170722;-2.878501876;11;low;1
3.512876158;-1.917358121;11;low;1
2.776289765;-2.718258276;11;low;1
2.431838067;-3.534776738;11;low;1
-0.43848752;-2.051281692;11;low;1
-0.650748453;-1.172680024;11;low;1
-0.000354027;-1.594708072;11;low;1
-0.307120348;-1.870745808;11;low;1
-1.060955378;-0.83126954;11;low;1
-0.186782652;-0.162673619;11;low;1
-1.248398991;0.003547332;11;low;1
-0.989464949;0.002525675;11;low;1
-1.108935947;-0.02555378;11;low;1
-1.406388243;-0.123398469;11;low;1
-1.549182276;0.358641421;11;low;1
-0.932490039;-0.075962811;11;low;1
-0.204608507;-0.129528363;11;low;1
-0.52669268;0.039165079;11;low;1
-0.001770493;0.374124348;11;low;1
-0.226004874;0.073179822;11;high;1
-0.27190236;0.237618809;11;high;1
3.73934646;-3.934260484;11;high;1
5.249433446;-3.690254924;11;high;1
4.007360423;-3.337350723;11;high;1
0.349147624;0.67565627;15;low;4
-0.158984099;0.720354785;15;low;4
0.13720249;0.396758598;15;low;4
-0.636734688;0.086040181;15;low;4
-0.910485988;0.023165621;15;low;4
-1.131890586;0.084543759;15;low;4
-1.781538129;-0.586324984;15;low;4
-1.100711748;0.113053625;15;low;4
-1.071209625;-0.348189314;15;low;4
-1.314140184;-0.007039531;15;low;4
-0.496912223;0.362660961;15;low;4
-0.033832812;-0.090016612;15;low;4
-0.807489002;0.424407918;15;low;4
-0.41797404;-0.13010303;15;low;4
-0.90386262;-0.527591465;15;low;4
-0.282626163;0.038671268;15;low;4
-1.429461345;-0.572102708;15;low;4
-1.200499207;-0.410557172;15;low;4
-1.002167158;-0.042485751;15;low;4
-0.767239862;-0.042976864;15;low;4
-1.341542658;-0.43136142;15;low;4
-1.289890935;-0.385936882;15;low;4
1.494607988;2.118306108;15;low;4
2.238769113;3.981354688;15;low;4
2.35740891;4.544421766;15;low;4
1.402855611;2.935106627;15;high;4
0.916412371;2.973044295;15;high;4
2.867956474;4.192342492;15;high;4
2.927980031;4.781188141;15;high;4
2.206107184;4.379659791;15;high;4
2.877452142;3.474171352;15;low;4
2.900685819;3.208106389;15;low;4
1.713437437;-0.06958964;15;low;4
-0.31627306;-1.310430495;15;low;4
-0.337421871;-1.340676952;15;low;4
-0.251596718;-0.581773455;15;low;4
-0.738582628;-0.931440472;15;low;4
-1.03273598;-0.325505265;15;low;4
-0.992991055;0.22419622;15;low;4
-0.010322924;-0.200694988;15;low;4
-1.463996014;-0.437014304;15;low;4
-0.845645203;-0.008849032;15;low;4
-0.472999092;-0.426659176;15;low;4
-0.896769639;-0.17532704;15;low;4
-0.51525154;-0.376693311;15;low;4
-0.166692933;-0.392009186;15;low;4
0.674748101;-0.236623305;15;low;4
0.000537241;-0.410327893;15;low;4
-0.37898455;-0.496774848;15;low;4
-0.3405895;-0.012594404;15;low;4
-0.104054047;0.142895314;15;low;4
-0.553324295;0.529457051;15;low;4
-0.531083554;-0.018377185;15;low;4
-0.792544732;-0.198726568;15;low;4
-0.889973559;0.332133363;15;low;4
-1.180865744;-0.405207855;15;low;4
-0.802537577;0.092140141;15;low;4
-0.424777287;-0.645200371;15;low;4
-0.752657803;0.279645199;15;low;4
-1.339390483;-0.067746184;15;low;4
-0.783228589;-0.314229362;15;low;4
-0.629911127;0.326603798;15;low;4
0.162396107;0.404995255;15;low;4
1.497227371;-0.112528669;15;low;4
0.799144778;0.327770365;15;low;4
0.337454619;-0.211759575;15;low;4
-0.019694633;0.34370045;15;low;4
0.322772263;-0.059184921;15;low;4
-0.593802034;-0.633202636;15;low;4
-0.623764662;0.19833682;15;low;4
-0.947907893;-0.345965083;15;high;4
-0.237033886;-0.848917994;15;high;4
2.622502283;1.790005188;15;high;4
2.645775135;3.463248587;15;high;4
1.906383257;2.66568289;15;high;4
0.524211393;0.884526603;14;low;3
1.055945075;0.756416693;14;low;3
0.529604264;0.735912062;14;low;3
0.036209565;-0.072795723;14;low;3
-0.469604486;0.791255559;14;low;3
0.421930381;-0.114346401;14;low;3
-0.890743185;-0.503420494;14;low;3
-0.877016197;-0.040747318;14;low;3
-1.352718018;-0.004216943;14;low;3
-0.179376944;0.288760417;14;low;3
-0.749124021;0.211179791;14;low;3
-0.60324632;0.159880588;14;low;3
-1.428698792;0.26125504;14;low;3
-1.009132622;-0.230540143;14;low;3
3.214046794;-3.83145848;14;low;3
4.109416786;-4.361017025;14;low;3
3.304226673;-4.405586725;14;low;3
2.717764837;-2.548455002;14;low;3
2.362764861;-2.536813295;14;low;3
2.089226952;-1.565432409;14;low;3
-0.368366857;-0.413069151;14;low;3
-0.558147823;-0.018428764;14;low;3
-0.809373808;0.505604303;14;high;3
-0.926697378;-0.348761132;14;high;3
2.30133606;3.218593913;14;high;3
4.20614722;4.747433765;14;high;3
3.557301885;4.95387565;14;high;3
1.475721704;3.1607253;14;low;3
1.209853531;2.889627001;14;low;3
0.582969133;1.813123672;14;low;3
-0.053612006;0.571353948;14;low;3
0.852604695;-0.328247451;14;low;3
3.223341647;-3.167402329;14;low;3
4.117715076;-4.865931759;14;low;3
2.368895078;-1.424843424;14;low;3
2.488148641;-2.37216337;14;low;3
2.141273749;-2.297299083;14;low;3
0.376480857;-0.98042247;14;low;3
-0.573821081;-0.183311349;14;low;3
-0.651319154;-0.974345025;14;low;3
-0.810470966;0.61775056;14;low;3
-1.071703955;0.662496715;14;low;3
-0.746045014;-0.181100796;14;low;3
-1.259719867;-0.67968264;14;low;3
-1.318091909;0.051435763;14;low;3
-1.322369788;-0.322165937;14;low;3
-0.458779362;-1.069872619;14;low;3
-0.548316758;-0.92555737;14;low;3
-1.103142876;-0.444599579;14;low;3
-0.939963226;-0.537770196;14;low;3
-0.789006334;-0.669743087;14;low;3
-1.198924517;-0.632655871;14;low;3
-0.912868068;-0.028968583;14;low;3
-1.078233896;-0.027567583;14;low;3
-0.461150469;-0.61440508;14;low;3
-1.379628048;-0.359703419;14;low;3
-0.486719338;-0.787057099;14;low;3
-0.733700191;-2.572516315;14;low;3
-0.552730399;-2.126437167;14;low;3
-1.476719529;-1.038538608;14;low;3
-1.302254261;-1.620670916;14;low;3
-1.629970852;-0.945204153;14;low;3
-0.610491246;-1.12426875;14;low;3
-0.960593441;0.527924635;14;low;3
-0.142408017;0.857085087;14;low;3
0.013726873;0.164653757;14;low;3
-0.892961459;-0.134735796;14;low;3
-0.115420876;0.415434066;14;low;3
0.401349809;1.06271333;14;low;3
-0.594555607;-0.363723233;14;low;3
-0.636411266;0.286724226;14;low;3
-0.392826421;0.02700787;14;low;3
-0.223999759;1.139230116;14;low;3
-0.415076168;0.104733949;14;low;3
-1.015363725;0.307757387;14;low;3
-1.185735137;0.75994666;14;low;3
-0.802576296;0.472835124;14;low;3
-1.045987795;-0.839802826;14;low;3
-1.155038251;-0.497104465;14;low;3
-0.801374012;0.41628795;14;low;3
-0.531509833;0.026077476;14;low;3
-1.007017135;-0.375627282;14;low;3
-1.229107421;0.305468105;14;low;3
-1.307716333;0.046976672;14;low;3
-0.554479532;-0.365092878;14;low;3
-0.431270923;-0.510120614;14;low;3
-0.757787887;-0.164185779;14;low;3
-0.589660087;-0.047556984;14;low;3
0.441278669;0.314712564;14;low;3
1.060348557;0.342757402;14;low;3
0.433537986;0.976959697;14;low;3
1.04557155;2.455413784;14;low;3
0.382560999;0.731952319;14;low;3
0.4677439;0.767204896;14;low;3
0.557207979;0.894723218;14;low;3
0.423725077;0.580965005;14;low;3
-0.105284803;0.425533655;14;low;3
0.20310803;-0.156494336;14;high;3
-0.665424531;0.189617236;14;high;3
1.068907139;2.900229188;14;high;3
1.561285357;4.06877602;14;high;3
1.155933829;3.883566188;14;high;3
0.704603601;-0.342007654;10;low;4
-0.373808561;0.713446631;10;low;4
0.270928973;0.183460923;10;low;4
-0.105456635;0.051464699;10;low;4
-0.452067054;0.006821619;10;low;4
-0.687314364;-0.019729574;10;low;4
-0.151185447;0.563584952;10;low;4
0.014618427;-0.23273846;10;low;4
-0.491670744;0.362803898;10;low;4
-0.218062318;0.725160693;10;low;4
-0.948843702;0.344652987;10;low;4
-1.059738795;0.084759265;10;low;4
-2.000269629;-0.125595574;10;low;4
-1.201395582;0.175653522;10;low;4
-2.434437945;-0.116912167;10;low;4
-1.057833573;-0.338677247;10;low;4
-0.459440008;0.356652424;10;low;4
-0.540359068;0.071347445;10;low;4
-1.200211637;-0.028909244;10;low;4
-1.64697262;0.136779945;10;low;4
-0.781998944;0.320260644;10;low;4
1.348490918;3.112578112;10;low;4
2.693080246;4.882006574;10;low;4
1.245084204;2.931863463;10;low;4
1.191845098;3.616317707;10;low;4
1.11816474;3.328592814;10;low;4
0.997072993;2.581775748;10;low;4
-0.632657039;-0.110379333;10;low;4
-0.061442238;-0.1960338;10;low;4
-1.074298716;-0.655141362;10;low;4
-0.901708908;0.093217637;10;low;4
-0.537755301;-0.621368536;10;low;4
-1.075568571;0.340756458;10;low;4
-1.398863444;-0.563470293;10;low;4
-1.212695058;-0.118852535;10;low;4
-1.182409647;-0.375213772;10;low;4
-1.223064587;-0.503842921;10;low;4
-0.4158747;0.144237512;10;low;4
0.504610789;0.093133928;10;low;4
0.784493401;0.300086705;10;low;4
0.334378944;0.309814143;10;low;4
1.098222736;0.502736285;10;low;4
0.37322794;0.630345481;10;low;4
-0.477695917;0.289560899;10;low;4
-0.565866082;0.51186336;10;low;4
-0.770247665;0.011230881;10;low;4
2.996671491;-2.091562337;10;low;4
5.243033112;-3.635962895;10;low;4
4.698249138;-3.578710439;10;low;4
2.873845327;-3.429976303;10;low;4
3.260684058;-4.598729879;10;low;4
2.180582606;-4.066826562;10;low;4
0.209218329;-2.163452481;10;low;4
-1.244524926;-0.918568326;10;low;4
-0.775541297;-1.161183878;10;low;4
-1.205620468;-0.693215926;10;low;4
-1.02918512;0.74650598;10;low;4
-1.172860671;-0.208247804;10;low;4
-0.901614993;-0.671550513;10;low;4
-0.86397125;-0.204931241;10;low;4
-0.471567379;-0.158625835;10;low;4
-0.793761616;-0.131343387;10;low;4
-0.657785803;-0.211739031;10;low;4
-0.667692315;-0.444539888;10;low;4
-0.602731621;-0.101139358;10;low;4
-0.06375098;-0.251446113;10;low;4
-1.24491209;0.566389461;10;low;4
0.044212067;-0.071711216;10;low;4
-0.302535433;-0.357567533;10;low;4
-0.669555916;-0.51243054;10;low;4
4.920016109;-2.440610706;10;low;4
6.946544891;-3.43350666;10;low;4
5.367163256;-2.771016432;10;low;4
3.901451645;-1.986949837;10;low;4
4.020967165;-1.972715246;10;low;4
2.147816802;-1.223124866;10;low;4
-0.696601131;0.238019644;10;low;4
0.462026704;1.265196135;10;low;4
0.75190685;1.562217068;10;low;4
-0.260907279;0.762792469;10;low;4
0.365118604;1.838303019;10;low;4
0.662018753;0.802097838;10;low;4
-0.242637986;0.815202345;10;low;4
-0.589502684;0.23713722;10;low;4
-1.204338202;0.28780007;10;low;4
-1.2554035;-0.200493702;10;low;4
-0.953876382;-0.244612969;10;low;4
-1.178569161;0.513775976;10;low;4
-0.965071372;0.727050629;10;low;4
-0.882176132;0.697889212;10;low;4
-1.171733939;0.32344035;10;low;4
-1.024080119;0.572442307;10;low;4
-0.809926685;0.176138289;10;low;4
-1.505685113;-0.114288501;10;low;4
-0.456197266;0.387219176;10;low;4
-0.42706663;0.288125474;10;low;4
-1.168733884;-0.187958231;10;low;4
-0.475728293;0.164627504;10;low;4
-0.568816979;-0.071668881;10;low;4
-0.921541002;0.013057782;10;low;4
-0.481038062;-0.277756673;10;low;4
-0.730366772;-0.244625062;10;low;4
1.768443783;3.205099247;10;low;4
2.339057701;4.360643056;10;low;4
1.83647955;3.603288542;10;low;4
1.607506279;2.499652843;10;low;4
0.478136462;2.495905421;10;low;4
0.778880514;1.734628817;10;low;4
-0.282967272;0.470528815;10;low;4
-1.415034757;0.058567026;10;low;4
-0.430780768;0.354153896;10;low;4
-0.858990818;0.007303903;10;low;4
-0.170555787;0.256996472;10;low;4
-0.77295479;0.606326279;10;low;4
-0.605540578;0.047681826;10;low;4
-0.679682216;0.374835815;10;low;4
-1.305774294;-0.265142246;10;low;4
-1.276338155;-0.373233989;10;low;4
-1.490387293;-1.076303468;10;low;4
-1.601131394;-0.6931951;10;low;4
-1.791927614;-0.270594564;10;low;4
-1.604487437;0.245184943;10;low;4
-0.487635295;-1.095984698;10;low;4
-0.399495363;-0.176124626;10;low;4
-0.822514643;-0.198086287;10;low;4
-0.276516528;-0.030402196;10;low;4
-0.170084011;-0.002600774;10;low;4
-0.835265878;0.63544117;10;low;4
-0.847387779;0.402863906;10;low;4
-0.726026057;0.48543736;10;low;4
-0.860556208;0.007434145;10;low;4
-0.778855801;0.29835212;10;low;4
-0.282118809;0.536372153;10;low;4
-1.386346348;0.878234062;10;low;4
-0.706585287;0.613142799;10;low;4
-1.145260963;-0.020363088;10;low;4
-0.762895623;0.007248732;10;low;4
-0.657958982;0.042291468;10;low;4
-0.775478253;-0.064709447;10;low;4
-0.700945874;-0.352727212;10;low;4
-1.006866243;-0.057318486;10;low;4
-1.003615606;-0.397486603;10;low;4
-1.071717578;-2.842031754;10;low;4
-1.018458891;-1.693980963;10;low;4
-1.085724957;-0.724819178;10;low;4
-0.938946638;-1.561862745;10;low;4
-0.623422969;-1.440235909;10;low;4
-0.534140344;-0.691643465;10;low;4
-0.323728908;-0.313802998;10;low;4
-0.311901922;-0.377139461;10;low;4
0.051189112;-0.105750702;10;low;4
-0.40206838;-0.132668936;10;low;4
-0.691658058;0.592321836;10;low;4
-0.638642715;0.251657105;10;low;4
-0.981213999;0.465198746;10;low;4
-1.174539502;0.086336721;10;low;4
-0.98913694;0.423065891;10;low;4
-1.357497526;-0.070756941;10;low;4
-1.47432471;0.021535823;10;low;4
-0.630162315;0.026487452;10;low;4
-0.832254409;0.699645128;10;low;4
-0.956974587;0.599375956;10;low;4
-0.044794887;0.44860129;10;low;4
-0.626153026;-0.107694463;10;low;4
-1.290901216;-0.345833376;10;low;4
-0.605441989;-0.046055264;10;low;4
-0.409565263;-0.632546461;10;low;4
-0.523599086;-0.328819322;10;low;4
-1.254833045;-0.518338724;10;low;4
-1.203426684;-0.558630224;10;low;4
-0.683616723;-0.091268897;10;low;4
-0.682274893;0.283329335;10;low;4
-0.979731236;0.729625863;10;low;4
-1.417718323;0.833563526;10;low;4
-0.951909706;0.218650292;10;low;4
-0.778292632;0.487862741;10;low;4
-1.002191456;0.444431388;10;low;4
-0.964357565;-0.034751094;10;low;4
-0.407918062;-0.088909225;10;low;4
-0.796662714;-0.162167654;10;low;4
-1.103266297;-0.576134979;10;low;4
-0.818321798;-0.330948687;10;low;4
-0.977025641;0.141690841;10;low;4
-1.01931044;-0.471206392;10;low;4
0.310768779;0.668110103;10;low;4
0.997295047;1.269349086;10;low;4
-0.22708982;0.536278334;10;low;4
-0.108729561;0.64835607;10;low;4
0.521737912;0.039316942;10;low;4
-0.127443457;-0.032814187;10;low;4
-0.832067295;0.196858773;10;high;4
-1.221790622;-0.797278617;10;high;4
-1.385006024;-1.290288772;10;high;4
-1.752498499;-1.510243916;10;high;4
-0.128571053;-0.202565271;10;high;4
0.391939802;0.321736452;17;low;1
5.247507134;-2.91774702;17;low;1
6.233033854;-3.82870039;17;low;1
3.502045846;-3.046727564;17;low;1
3.407805646;-2.337444475;17;low;1
3.951794314;-2.349016777;17;low;1
3.217440669;-0.486149319;17;low;1
0.630250359;0.216160047;17;low;1
-0.487372694;0.703180748;17;low;1
0.800044229;0.411289366;17;low;1
-0.440268904;0.35617544;17;low;1
-0.680681727;-0.84275773;17;low;1
-0.244427894;-0.341557232;17;low;1
-0.648836117;-0.123696181;17;low;1
-0.843076386;-0.033323743;17;low;1
-0.279012646;0.155863632;17;low;1
-0.839449133;0.373588492;17;low;1
-0.331941361;0.357587894;17;low;1
-0.478232184;-0.304289309;17;low;1
-0.945110777;0.297477251;17;low;1
-0.838535523;-0.491208049;17;low;1
-1.387141415;-0.276692266;17;low;1
-0.212578366;-0.524216536;17;low;1
-1.53277919;0.153808433;17;low;1
-0.970430709;0.624664754;17;low;1
-1.196127684;-0.289927698;17;low;1
-0.32909704;0.800882432;17;low;1
-1.125515902;0.013372739;17;low;1
0.114582329;-0.278431114;17;low;1
-0.271777448;0.281952667;17;low;1
-0.175815825;-0.257279792;17;low;1
-0.73127054;-0.270159146;17;low;1
-0.741006363;-0.584085265;17;low;1
-1.508800814;0.130241147;17;low;1
-1.201956269;0.195528761;17;low;1
-0.989736093;-0.183067136;17;low;1
-1.039916077;0.264759038;17;low;1
-1.132545378;0.574905916;17;low;1
-0.674815446;0.188902598;17;low;1
-0.842017485;0.172456749;17;low;1
-0.462003169;0.498564712;17;low;1
-0.620703783;0.278652885;17;low;1
-1.680604673;-0.063163253;17;low;1
-0.586626293;-0.34676438;17;low;1
