a4;load;failure
4.161055103;30;1
4.217208269;30;1
3.954319734;30;1
3.957705206;30;1
4.380522333;30;1
3.921192513;30;1
3.591903431;30;1
3.823771125;30;1
4.132762156;30;1
4.447610118;30;1
3.778408836;30;1
4.21324117;30;1
4.285688454;30;1
4.115728092;40;1
4.337798796;40;1
4.305377209;40;1
4.147075119;40;1
4.232992525;40;1
3.965935399;40;1
3.676621199;40;1
4.757360326;40;1
4.482783585;40;1
4.107145762;40;1
4.301830071;40;1
4.870868507;40;1
4.328272491;40;1
3.949261387;40;1
4.913708651;40;1
4.260314686;40;1
4.409127304;40;1
4.1158893;40;1
4.16272532;40;1
4.070886805;40;1
4.067637352;40;1
4.137144739;40;1
4.181429395;40;1
4.602610947;40;1
4.821195217;40;1
4.277683611;40;1
4.114229629;40;1
3.902690209;40;1
4.246400787;40;1
4.277703106;40;1
3.932882086;40;1
4.148415275;40;1
4.611539478;40;1
4.571796;40;1
3.990485427;40;1
4.012220965;40;1
4.191430109;40;1
3.966088241;40;1
4.338202273;40;1
3.745322526;40;1
4.25600135;40;1
4.753716883;40;1
4.79925219;40;1
4.604717795;40;1
4.101645528;40;1
4.369734415;40;1
4.405236464;40;1
3.777465878;40;1
4.021364422;40;1
4.249549618;40;1
4.44944498;40;1
4.47295012;40;1
4.521903681;40;1
4.111596323;40;1
4.763485458;40;1
4.868110815;40;1
4.327679582;40;1
4.854221456;40;1
4.260842161;40;1
4.751105992;40;1
4.083967529;40;1
4.233392433;40;1
4.133964029;40;1
4.200219354;40;1
4.647795402;40;1
3.983649953;40;1
4.614160768;40;1
4.252571124;40;1
4.329666016;40;1
4.356643172;40;1
4.537328294;40;1
4.222907929;40;1
4.355354386;40;1
4.099933013;40;1
4.617545119;40;1
4.069678293;40;1
4.896939547;40;1
4.004108394;40;1
3.972985124;40;1
4.368286008;40;1
4.228497644;40;1
4.498030035;40;1
3.878477578;40;1
4.362519567;40;1
4.196703798;40;1
4.315946676;40;1
4.309423015;40;1
4.541988686;40;1
4.267983572;40;1
4.499963113;40;1
4.134331547;40;1
4.28084538;40;1
4.987154022;40;1
4.909316527;40;1
4.154174886;50;1
4.715271013;50;1
4.251629972;50;1
5.428244093;50;1
4.488741928;50;1
4.726542328;50;1
4.539154381;50;1
4.155332844;50;1
4.432244662;50;1
4.622711026;50;1
4.173515471;50;1
4.339055987;50;1
4.547748419;50;1
4.740328653;50;1
4.600034166;50;1
4.270063208;50;1
4.419753833;50;1
4.759041747;50;1
4.832558681;50;1
3.974070684;50;1
4.751819448;50;1
4.279305077;50;1
4.686625275;50;1
4.555272165;50;1
4.664144341;50;1
4.633338292;50;1
4.337973366;50;1
4.485477423;50;1
4.075336839;50;1
5.037765597;50;1
4.966141332;50;1
4.63403022;50;1
4.046203826;50;1
4.265389051;50;1
4.306160453;50;1
4.935169283;50;1
4.356441315;50;1
4.842523833;50;1
4.326566312;50;1
4.653164097;50;1
4.662130527;50;1
4.42064467;50;1
4.434607098;50;1
4.295384775;50;1
4.600607792;50;1
4.17301622;50;1
5.232367341;50;1
5.246032329;50;1
5.181940105;50;1
4.495797471;50;1
4.370192094;50;1
4.230135804;50;1
4.543173644;50;1
4.129173134;50;1
3.935309445;50;1
4.54824925;50;1
4.779433668;50;1
4.616471772;50;1
4.844309451;50;1
4.763368255;50;1
4.231916428;50;1
4.472807217;50;1
4.553832518;50;1
4.86496342;50;1
4.302652684;50;1
5.275272856;50;1
4.355650107;50;1
4.281371362;50;1
4.549369232;50;1
4.599232433;50;1
4.655357289;50;1
4.101017813;50;1
4.420836803;50;1
4.584618277;50;1
4.995687924;50;1
4.379670782;50;1
4.319069099;50;1
4.652144697;50;1
5.039137488;50;1
4.68309879;50;1
4.726183681;50;1
5.03869907;50;1
5.036358988;50;1
4.945629924;50;1
4.507412073;50;1
4.449107079;50;1
4.81210227;50;1
5.019361686;50;1
4.078958198;50;1
4.765610184;50;1
4.584920588;50;1
5.170778454;50;1
4.787502686;50;1
4.255347643;50;1
4.636720516;60;1
4.717166466;60;1
4.499917963;60;1
4.588419838;60;1
5.019693935;60;1
4.495310139;60;1
5.011158828;60;1
4.712646823;60;1
5.034675501;60;1
4.4880673;60;1
4.698198469;60;1
4.931003118;60;1
5.246102962;60;1
4.726701394;60;1
5.215840905;60;1
4.719536267;60;1
5.335302215;60;1
4.593199143;60;1
4.759568004;60;1
4.486242227;60;1
4.175835698;60;1
4.801168108;60;1
4.701452419;60;1
5.173796992;60;1
4.890631567;60;1
5.082586984;60;1
5.359995583;60;1
4.750459734;60;1
4.678480391;60;1
5.001513496;60;1
4.673270171;60;1
4.259148135;60;1
5.182928376;60;1
5.029237898;60;1
5.219916032;60;1
4.942752952;60;1
5.051392167;60;1
4.996440065;60;1
5.391932822;60;1
4.55463124;60;1
4.586601185;60;1
4.648587309;60;1
4.953705198;60;1
4.79231304;60;1
4.831637942;60;1
4.852746273;60;1
5.101890139;60;1
5.548647695;60;1
4.39850988;60;1
5.369468999;60;1
5.132456631;60;1
5.318704761;60;1
4.782792843;60;1
5.130866574;60;1
4.455851837;60;1
5.270362025;60;1
4.549268307;60;1
5.055621315;60;1
4.915363743;60;1
4.827929109;60;1
5.289003746;60;1
4.83497304;60;1
5.043245391;60;1
5.179277844;60;1
4.905101509;60;1
4.761826364;60;1
5.049075523;60;1
5.09178209;60;1
5.63406432;60;1
5.08582861;60;1
4.609593607;60;1
4.689247034;60;1
4.810370143;60;1
4.839347119;60;1
4.251586855;60;1
5.167498081;60;1
4.792374169;60;1
5.190716205;60;1
4.889281662;60;1
4.790456757;60;1
5.036162378;60;1
4.941311759;60;1
4.876431615;60;1
4.777283449;60;1
5.346498361;60;1
5.185475315;60;1
4.872039053;60;1
4.643681425;60;1
4.607499185;60;1
4.489697113;60;1
4.835202765;60;1
4.845763074;60;1
5.424938324;60;1
5.048122331;60;1
5.226792175;60;1
5.074308323;70;1
4.92774801;70;1
4.580089654;70;1
4.792987615;70;1
4.962168998;70;1
5.024716077;70;1
4.563316622;70;1
4.68803838;70;1
4.903153467;70;1
4.402490853;70;1
5.151413756;70;1
4.765477892;70;1
5.020589519;70;1
5.1360409;70;1
5.049987019;70;1
4.779599203;70;1
4.694869833;70;1
4.576215281;70;1
5.13190767;70;1
4.847369044;70;1
4.864071944;70;1
5.495931953;70;1
4.973172871;70;1
5.107854684;70;1
5.084032552;70;1
5.060454761;70;1
4.765405455;70;1
4.537839907;70;1
4.849821474;70;1
4.737181957;70;1
4.509303173;70;1
5.090841649;70;1
4.544957642;70;1
4.682406838;70;1
4.88729938;70;1
4.641591307;70;1
4.953756041;70;1
4.297583194;70;1
5.230313771;70;1
4.831453092;70;1
4.957972626;70;1
4.871213091;70;1
4.789799145;70;1
4.707145339;70;1
5.286223812;70;1
4.423043805;70;1
4.591885516;70;1
4.720649767;70;1
4.775537608;70;1
4.999696158;70;1
4.884728689;70;1
4.561904512;70;1
4.646301529;70;1
5.176045167;70;1
4.558322764;70;1
5.446776912;70;1
4.873443329;70;1
5.306835977;70;1
4.741537901;70;1
5.104117759;70;1
4.849981087;70;1
4.96377883;70;1
4.889032529;70;1
4.281297871;70;1
4.963924539;70;1
4.88931652;70;1
5.387084227;70;1
5.072941638;70;1
5.176729029;70;1
4.999570529;70;1
5.071218466;70;1
4.962006042;70;1
4.823186102;70;1
4.988642407;70;1
4.960544441;70;1
4.672057471;70;1
4.791630595;70;1
4.833925958;70;1
4.450485529;70;1
5.339625571;70;1
4.461300108;70;1
5.22189262;70;1
4.987582796;70;1
5.475289725;70;1
4.860027717;70;1
4.807725437;70;1
4.683925142;70;1
4.688943552;70;1
5.078016259;70;1
4.405376365;70;1
5.866409223;70;1
5.076326684;70;1
5.214725986;70;1
4.924781806;70;1
5.04791794;70;1
4.529697802;70;1
5.106052102;70;1
4.599989302;70;1
4.979128454;70;1
4.979052462;70;1
5.028067676;80;1
4.957541461;80;1
5.352494741;80;1
4.899434517;80;1
4.960191334;80;1
5.121855483;80;1
5.017718955;80;1
4.990165111;80;1
5.485081027;80;1
5.057254798;80;1
4.998914266;80;1
5.579926089;80;1
4.693958184;80;1
5.447793632;80;1
4.761321594;80;1
5.202903162;80;1
5.124521343;80;1
4.891815329;80;1
5.38919274;80;1
5.486073518;80;1
5.141818881;80;1
4.882348897;80;1
4.838358835;80;1
4.973966847;80;1
5.136888837;80;1
4.972601391;80;1
4.98098417;80;1
4.889988794;80;1
5.310565844;80;1
4.930638701;80;1
5.026867992;80;1
5.363175149;80;1
5.14724819;80;1
4.759924273;80;1
4.813477068;80;1
4.989522682;80;1
4.750333405;80;1
4.719316752;80;1
4.579763918;80;1
5.143898122;80;1
5.091478236;80;1
5.429984838;80;1
4.8868919;80;1
5.240112209;80;1
5.082991342;80;1
5.396896452;80;1
5.559796167;80;1
4.697906847;80;1
5.80765186;80;1
5.192256295;80;1
5.326281446;80;1
5.007347634;80;1
4.923991622;80;1
4.904975237;80;1
5.605037583;80;1
5.044597245;80;1
5.211086447;80;1
5.292411163;80;1
5.29019352;80;1
5.295415976;80;1
5.009481706;80;1
4.832106304;80;1
4.68451585;80;1
5.277251178;80;1
4.874052272;80;1
4.976499953;80;1
4.799904339;80;1
5.386521883;80;1
4.912782778;80;1
4.671234892;80;1
4.597168963;80;1
4.347661393;80;1
4.664896606;80;1
4.472355475;80;1
4.782024683;80;1
4.658489588;80;1
5.176419257;80;1
5.123258037;80;1
4.871812308;80;1
4.837456041;80;1
5.341239927;80;1
4.641433574;80;1
4.676775096;80;1
4.697850768;80;1
5.158035661;80;1
5.354808535;80;1
4.847834802;80;1
5.242363759;80;1
5.410002256;80;1
6.180238781;80;1
5.356556888;80;1
5.517555567;80;1
4.935483228;80;1
5.3253586;80;1
5.05319425;80;1
4.766760815;80;1
4.851655567;80;1
5.681558728;80;1
5.315265072;80;1
4.867256857;80;1
5.604810494;80;1
4.998766912;80;1
5.06246269;80;1
4.72686201;80;1
4.771158375;80;1
4.315362915;80;1
4.932969559;80;1
4.637001513;80;1
4.850414176;80;1
4.978539623;80;1
5.392013454;90;1
5.506927136;90;1
5.276039442;90;1
5.719310444;90;1
5.333143739;90;1
4.94662574;90;1
5.187144436;90;1
5.854619273;90;1
5.02527473;90;1
5.494262528;90;1
5.721095824;90;1
6.014574484;90;1
5.163414822;90;1
4.643130923;90;1
4.703815447;90;1
4.784267579;90;1
4.66541452;90;1
4.360065942;90;1
5.26864699;90;1
5.030946591;90;1
4.927810202;90;1
5.079086197;90;1
5.198796985;90;1
4.784620105;90;1
4.954235935;90;1
4.768527733;90;1
5.180056156;90;1
4.958564069;90;1
5.401705781;90;1
4.783573179;90;1
4.939896552;90;1
4.944544906;90;1
5.602918703;90;1
5.180846988;90;1
4.602339759;90;1
5.401328596;90;1
5.095969078;90;1
5.572849315;90;1
5.597750728;90;1
5.261855025;90;1
5.423319493;90;1
6.27612738;90;1
5.583728969;90;1
5.365893103;90;1
5.30472776;90;1
4.814681336;90;1
5.168215896;90;1
4.973164121;90;1
5.041441097;90;1
5.497447229;90;1
5.638716592;90;1
4.914190096;90;1
5.582172608;90;1
5.156472367;90;1
5.22342923;90;1
4.818944227;90;1
5.20058314;90;1
4.640342489;90;1
4.495408952;90;1
4.692162351;90;1
4.665494775;90;1
5.485315984;90;1
4.966346619;90;1
5.767190119;90;1
5.039108578;90;1
5.029119283;90;1
4.857940101;90;1
5.47514052;90;1
4.912713034;90;1
4.821270777;90;1
5.033975976;90;1
5.202017324;90;1
5.231642868;90;1
5.384617513;90;1
5.287044675;90;1
5.229926822;90;1
5.613416676;90;1
5.34529573;90;1
5.597663565;90;1
5.264475331;90;1
5.626373511;90;1
5.220101664;90;1
5.081735115;90;1
4.981448708;90;1
5.142067209;90;1
5.556668286;90;1
4.749226883;90;1
5.815128547;90;1
5.604827795;90;1
5.511197523;90;1
5.679306083;90;1
5.174876246;90;1
4.85684897;90;1
5.772037514;90;1
4.631965169;90;1
4.91105632;90;1
5.292629081;90;1
4.948027718;90;1
5.319231979;90;1
4.873510869;90;1
5.026991474;90;1
4.538569256;90;1
5.288769559;90;1
5.05887956;90;1
5.780846994;90;1
