a3;load;failure
3.46664788;30;1
3.809193266;30;1
3.408950153;30;1
3.783503409;30;1
3.55714678;30;1
3.52369531;30;1
3.642442334;30;1
3.694182079;30;1
3.678787717;30;1
3.534821575;30;1
3.463413496;30;1
3.546979598;30;1
4.041742485;30;1
3.492974111;40;1
3.846306623;40;1
3.92954418;40;1
3.667209965;40;1
3.781340236;40;1
3.704288056;40;1
3.255900317;40;1
4.230750184;40;1
3.830874841;40;1
3.724561542;40;1
3.764225131;40;1
4.088486661;40;1
3.733949624;40;1
3.802190285;40;1
4.048141446;40;1
3.938844429;40;1
3.895512312;40;1
3.611626655;40;1
3.737558097;40;1
3.539275594;40;1
3.454685073;40;1
3.677377129;40;1
3.827026642;40;1
3.594131381;40;1
4.061031415;40;1
3.696227409;40;1
3.571154948;40;1
3.882816949;40;1
3.686067844;40;1
3.848017342;40;1
3.611179284;40;1
3.750945746;40;1
4.27412708;40;1
3.799034353;40;1
3.567620035;40;1
3.541290763;40;1
3.648059858;40;1
3.665994466;40;1
3.633032067;40;1
3.441576641;40;1
3.769584092;40;1
4.014262772;40;1
3.950419463;40;1
3.792251489;40;1
3.889154541;40;1
3.836020386;40;1
3.949023713;40;1
3.453693609;40;1
3.68384076;40;1
3.583727481;40;1
3.885640316;40;1
3.880929631;40;1
3.888602719;40;1
4.093488722;40;1
4.027001604;40;1
3.934446226;40;1
3.881772682;40;1
3.982608436;40;1
3.861554371;40;1
3.862490259;40;1
3.671844176;40;1
3.694379369;40;1
3.637718486;40;1
3.995895852;40;1
3.861692515;40;1
3.752045263;40;1
3.901124867;40;1
3.860604022;40;1
3.767245441;40;1
3.856027933;40;1
3.864815491;40;1
3.68391497;40;1
3.701833953;40;1
3.768392723;40;1
3.989705802;40;1
3.74476521;40;1
3.923130913;40;1
3.547002065;40;1
3.435076527;40;1
3.956699587;40;1
3.925319114;40;1
3.942781087;40;1
3.768913656;40;1
3.839931009;40;1
3.629004586;40;1
3.775980628;40;1
3.795973771;40;1
4.072933144;40;1
3.701024999;40;1
3.85774153;40;1
3.475811493;40;1
3.950264058;40;1
4.009675906;40;1
4.25675319;40;1
3.713305759;50;1
4.022099064;50;1
3.814653786;50;1
4.233039466;50;1
4.136146872;50;1
3.962285917;50;1
3.788063918;50;1
3.998991169;50;1
3.841873565;50;1
3.885348961;50;1
3.586395963;50;1
3.649134018;50;1
3.870194303;50;1
3.954163032;50;1
3.857294408;50;1
3.748387736;50;1
3.970283134;50;1
4.16946308;50;1
3.982354356;50;1
3.624056065;50;1
4.003413851;50;1
3.980226891;50;1
3.85058882;50;1
3.920234875;50;1
4.066481879;50;1
3.678754069;50;1
3.86686712;50;1
3.643914562;50;1
3.796528805;50;1
4.105156391;50;1
4.051741941;50;1
3.674036691;50;1
3.723356638;50;1
3.743995117;50;1
3.834240188;50;1
4.002626453;50;1
3.841796681;50;1
4.006387069;50;1
3.786504817;50;1
3.735605309;50;1
3.831912943;50;1
3.96047883;50;1
3.88126956;50;1
3.906846011;50;1
3.835389857;50;1
3.638933353;50;1
3.992536448;50;1
4.236002946;50;1
4.032436157;50;1
3.845231309;50;1
3.858160874;50;1
3.746240675;50;1
3.925505419;50;1
3.557053791;50;1
3.56113665;50;1
3.814719859;50;1
4.030800218;50;1
3.725918461;50;1
4.011757366;50;1
4.252834964;50;1
3.699756188;50;1
3.683129067;50;1
3.95234358;50;1
3.90888909;50;1
3.811925039;50;1
3.940067223;50;1
3.617305076;50;1
3.784342962;50;1
3.679732576;50;1
3.930331821;50;1
3.732372093;50;1
3.762818361;50;1
3.914607598;50;1
4.236760498;50;1
4.126937023;50;1
3.929924661;50;1
4.16875795;50;1
4.017073522;50;1
4.018800924;50;1
4.196628039;50;1
3.9218868;50;1
4.083747836;50;1
4.250034951;50;1
3.884273599;50;1
4.06040778;50;1
3.902342351;50;1
4.005115226;50;1
4.155492971;50;1
3.838149696;50;1
4.047726839;50;1
3.979908173;50;1
4.345300179;50;1
4.127631649;50;1
3.819188884;50;1
4.063815883;60;1
3.919540294;60;1
3.717741155;60;1
4.053823081;60;1
4.141216784;60;1
4.018732572;60;1
4.07497818;60;1
3.918147777;60;1
4.200428408;60;1
4.123132635;60;1
4.195613712;60;1
4.136838323;60;1
4.189689171;60;1
4.146599629;60;1
4.350271898;60;1
4.07198591;60;1
4.445690104;60;1
3.800413947;60;1
4.031141879;60;1
4.159943427;60;1
3.871806564;60;1
4.026321445;60;1
4.195298575;60;1
4.069655403;60;1
3.996967463;60;1
4.006136723;60;1
4.194261159;60;1
4.053387116;60;1
4.035562106;60;1
3.996475519;60;1
3.91807597;60;1
3.862181334;60;1
4.33623671;60;1
4.338750049;60;1
4.128136081;60;1
4.095275968;60;1
4.395119137;60;1
4.445940549;60;1
4.244368978;60;1
4.112166736;60;1
3.907993605;60;1
3.943479972;60;1
3.904274935;60;1
3.956800227;60;1
4.15435498;60;1
4.281130991;60;1
4.1864087;60;1
4.169279711;60;1
3.78686674;60;1
4.346224504;60;1
4.227492324;60;1
4.311137654;60;1
3.926980648;60;1
4.564613737;60;1
3.916595813;60;1
4.198463133;60;1
3.905163322;60;1
4.122414761;60;1
3.711311623;60;1
3.901456239;60;1
4.315956173;60;1
3.964570731;60;1
4.136175131;60;1
4.225741121;60;1
3.972173094;60;1
4.112672854;60;1
4.206642237;60;1
4.296003468;60;1
4.162033074;60;1
4.16452171;60;1
3.945720468;60;1
3.926393876;60;1
4.035815744;60;1
4.050337016;60;1
3.982509;60;1
3.998907807;60;1
4.335447364;60;1
4.133465817;60;1
4.373889815;60;1
4.273367411;60;1
4.226099232;60;1
4.12068236;60;1
4.35869836;60;1
3.962138118;60;1
4.211206646;60;1
4.325932875;60;1
3.933595412;60;1
3.775889975;60;1
4.385538704;60;1
3.889911734;60;1
4.124498452;60;1
4.318122146;60;1
4.217336858;60;1
4.092164241;60;1
4.185826241;60;1
4.317316107;70;1
4.215255786;70;1
4.121868083;70;1
4.144095432;70;1
4.413872682;70;1
3.961665354;70;1
3.865319065;70;1
3.873146487;70;1
4.205037001;70;1
3.949097455;70;1
4.449589443;70;1
4.373376261;70;1
4.169086064;70;1
4.259262147;70;1
4.559753876;70;1
4.167886841;70;1
4.358169951;70;1
4.127001425;70;1
3.970713912;70;1
4.013018521;70;1
4.254335384;70;1
4.178507623;70;1
4.363701916;70;1
4.110712042;70;1
4.025201096;70;1
4.387236822;70;1
4.035942413;70;1
4.064524571;70;1
4.074191617;70;1
3.924151918;70;1
3.921747388;70;1
4.244419878;70;1
3.811275703;70;1
4.164902455;70;1
4.208409006;70;1
4.061950292;70;1
4.207579026;70;1
4.217129859;70;1
4.483446827;70;1
4.232863251;70;1
4.134746059;70;1
4.120649241;70;1
4.439863849;70;1
4.119242541;70;1
4.331597779;70;1
3.956599744;70;1
3.805386963;70;1
3.800853336;70;1
4.054646654;70;1
4.224795015;70;1
4.013832923;70;1
4.160985628;70;1
4.082297428;70;1
4.166584456;70;1
4.028672011;70;1
4.412057329;70;1
4.024999642;70;1
4.236183173;70;1
3.98181975;70;1
4.203975881;70;1
4.365320778;70;1
4.002392708;70;1
4.170292075;70;1
3.732441895;70;1
3.820002648;70;1
4.026274439;70;1
4.45565624;70;1
4.132350406;70;1
4.429986327;70;1
4.154533663;70;1
3.923734101;70;1
4.266634481;70;1
4.07690542;70;1
4.118951716;70;1
4.28853296;70;1
3.956239303;70;1
4.085550623;70;1
4.402275241;70;1
3.938953671;70;1
4.333808291;70;1
4.18800153;70;1
4.258943013;70;1
4.26960062;70;1
4.264301582;70;1
3.986888852;70;1
4.129913315;70;1
3.967854484;70;1
4.094031108;70;1
4.349364199;70;1
3.95933742;70;1
4.519391206;70;1
4.174560364;70;1
4.114401125;70;1
3.907158403;70;1
4.301022326;70;1
3.772040309;70;1
4.103449935;70;1
3.955062695;70;1
4.216695465;70;1
4.167753368;70;1
4.459103523;80;1
4.136057903;80;1
4.254049603;80;1
4.168228219;80;1
4.214235791;80;1
4.267040874;80;1
4.394475946;80;1
4.309125991;80;1
4.446127857;80;1
4.77469103;80;1
4.135459974;80;1
4.402522217;80;1
4.353521385;80;1
4.492108907;80;1
4.101664402;80;1
4.591584904;80;1
4.154645461;80;1
4.17739074;80;1
4.577828404;80;1
4.199632152;80;1
4.293839962;80;1
4.185508821;80;1
4.156644501;80;1
4.179087968;80;1
4.263994392;80;1
4.125819974;80;1
4.134934328;80;1
4.311511991;80;1
4.047529972;80;1
4.178300206;80;1
3.966108752;80;1
3.970199521;80;1
4.266816286;80;1
3.87803689;80;1
4.073653769;80;1
4.497471424;80;1
4.041662435;80;1
4.105327417;80;1
4.04054893;80;1
4.405827565;80;1
4.398179482;80;1
4.443026275;80;1
4.155731301;80;1
4.424700676;80;1
4.285013803;80;1
4.13816306;80;1
4.863132706;80;1
4.316818563;80;1
4.721493364;80;1
4.621719886;80;1
4.495866329;80;1
4.041592056;80;1
4.340826779;80;1
4.19794018;80;1
4.271551088;80;1
4.306467311;80;1
4.387811921;80;1
4.188111856;80;1
4.589154194;80;1
4.271955631;80;1
3.998971025;80;1
4.353704195;80;1
3.822692863;80;1
4.266867717;80;1
4.276404499;80;1
4.302232559;80;1
4.31447498;80;1
4.385385958;80;1
4.203082709;80;1
4.129376992;80;1
4.118417858;80;1
3.99844334;80;1
4.135156843;80;1
4.030249275;80;1
4.283471179;80;1
4.25697112;80;1
4.35515764;80;1
4.301772114;80;1
4.658555695;80;1
4.101453249;80;1
4.434758089;80;1
4.188116841;80;1
4.037090382;80;1
3.9923678;80;1
4.446774175;80;1
4.15529463;80;1
4.266770245;80;1
4.583855645;80;1
4.322100947;80;1
4.805304885;80;1
4.521919051;80;1
4.721930855;80;1
4.108149778;80;1
4.432393966;80;1
4.022512247;80;1
4.339606164;80;1
4.25546529;80;1
4.291522293;80;1
4.579789421;80;1
4.298785313;80;1
4.524753339;80;1
4.216423006;80;1
4.177452912;80;1
3.946542419;80;1
4.191866364;80;1
4.087413951;80;1
4.327644565;80;1
4.287773028;80;1
4.083942569;80;1
4.162964477;80;1
4.360697831;90;1
4.309694146;90;1
4.64678495;90;1
4.349789225;90;1
4.122446508;90;1
4.392460572;90;1
3.985036652;90;1
4.364624482;90;1
4.262276319;90;1
4.485173697;90;1
4.475634897;90;1
4.557133935;90;1
4.157608484;90;1
4.162639305;90;1
3.913751829;90;1
3.794956084;90;1
3.790098661;90;1
3.872059913;90;1
4.129859077;90;1
4.27622723;90;1
4.059348283;90;1
4.100282384;90;1
4.26049393;90;1
4.00820274;90;1
4.09573516;90;1
4.154484228;90;1
4.343891925;90;1
4.366236507;90;1
4.605324947;90;1
4.087202141;90;1
4.094568669;90;1
4.427565834;90;1
4.003397151;90;1
4.132397648;90;1
4.053317363;90;1
4.302197089;90;1
4.218249883;90;1
4.591421106;90;1
4.375318325;90;1
4.435378029;90;1
4.416302329;90;1
4.567371738;90;1
4.710035532;90;1
4.399106716;90;1
4.366136957;90;1
4.238641939;90;1
4.218525195;90;1
4.114363167;90;1
4.563747991;90;1
4.116886097;90;1
4.500860121;90;1
4.343002014;90;1
4.232599218;90;1
4.123577347;90;1
4.107576595;90;1
3.714568634;90;1
4.218801503;90;1
3.853748334;90;1
4.119824773;90;1
4.077828495;90;1
4.125476638;90;1
4.315270885;90;1
4.245736931;90;1
4.33013377;90;1
4.008311271;90;1
4.304912798;90;1
3.958446393;90;1
4.185244089;90;1
4.153538103;90;1
4.117039848;90;1
3.96770255;90;1
4.36860508;90;1
3.999665124;90;1
4.204634426;90;1
4.497667122;90;1
4.139367303;90;1
4.571271508;90;1
4.623179517;90;1
4.504869877;90;1
4.326440218;90;1
4.589446418;90;1
4.135689562;90;1
4.361235286;90;1
4.374631108;90;1
4.025671543;90;1
4.586863111;90;1
4.224211148;90;1
4.479522978;90;1
4.470154169;90;1
4.443059059;90;1
4.083154027;90;1
4.372476678;90;1
4.021370473;90;1
4.067868468;90;1
3.867955089;90;1
3.79284222;90;1
3.981307661;90;1
4.144860283;90;1
4.076901975;90;1
3.868594542;90;1
4.166866149;90;1
3.743259593;90;1
4.164714667;90;1
4.260210943;90;1
4.279562129;90;1
